dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
market_regime,Bear / Calm,optimised_score_weighted,Score-Weighted Optimiser,retrospective_holdings_replay,37,0.10818713450292397,0.1659294181783333,0.06396908740867596,0.051050143369566925,0.17079287303216018,0.28692372378962333,0.4072058278284866,0.46572650242558344,-0.18626619196419858,0.5675675675675675,-0.11454286959311044
market_regime,Bear / Volatile,optimised_score_weighted,Score-Weighted Optimiser,retrospective_holdings_replay,43,0.12573099415204678,0.4926318334214428,0.12385330841851537,0.118265533187768,0.15394269427940085,0.6845441265221396,0.7240694931905783,1.1469564457432728,-0.14488893389994195,0.6511627906976745,-0.12065983076532694
market_regime,Bull / Calm,optimised_score_weighted,Score-Weighted Optimiser,retrospective_holdings_replay,226,0.6608187134502924,5.241861447790485,0.10379932655595533,0.10212046950495224,0.11165157834914838,0.7325048202362746,0.6967711214495249,1.221645683313199,-0.31290210844770583,0.668141592920354,-0.08131233351457634
market_regime,Bull / Volatile,optimised_score_weighted,Score-Weighted Optimiser,retrospective_holdings_replay,36,0.10526315789473684,0.48641740961653124,0.13928679173874497,0.14124860875358003,0.11578899337902301,1.0258930847515815,1.801842445077915,2.0056872074574303,-0.07459802738927357,0.6388888888888888,-0.06012471659291663
market_regime,Bear / Calm,final_portfolio,Final Resolved Portfolio,retrospective_holdings_replay,37,0.10818713450292397,0.053085267913470124,0.027061230354193708,0.016916915624716866,0.1455076934626417,0.0844792664883609,0.10813039906421106,0.12829717533621357,-0.23596725242642314,0.5405405405405406,-0.0877244089740652
market_regime,Bear / Volatile,final_portfolio,Final Resolved Portfolio,retrospective_holdings_replay,43,0.12573099415204678,0.33931169758380086,0.09451143945499796,0.08494778098966549,0.16130473437137044,0.4708237788760119,0.41392863368528543,0.7619397994270396,-0.25228144602807157,0.5581395348837209,-0.11703035089504965
market_regime,Bull / Calm,final_portfolio,Final Resolved Portfolio,retrospective_holdings_replay,226,0.6608187134502924,4.370961161974042,0.09531129125891855,0.09336161685627364,0.10743230748908135,0.683248059569885,0.6350498831997785,1.1309545301932016,-0.33519303238482834,0.6415929203539823,-0.10153949512593818
market_regime,Bull / Volatile,final_portfolio,Final Resolved Portfolio,retrospective_holdings_replay,36,0.10526315789473684,0.5427548548671788,0.15146933425855436,0.15548853476562519,0.11256967024877723,1.158842393985804,1.6063960678173175,2.504854963728986,-0.07472070878863668,0.6666666666666666,-0.054698401604020286
market_regime,Bear / Calm,drl_baseline,DRL Baseline Portfolio,retrospective_holdings_replay,37,0.10818713450292397,0.053085267913470346,0.02706123035419382,0.016916915624716866,0.1455076934626417,0.08447926648836163,0.10813039906421196,0.1282971753362147,-0.23596725242642314,0.5405405405405406,-0.0877244089740652
market_regime,Bear / Volatile,drl_baseline,DRL Baseline Portfolio,retrospective_holdings_replay,43,0.12573099415204678,0.33931169758380086,0.0945114394549979,0.08494778098966549,0.1613047343713704,0.47082377887601173,0.4139286336852853,0.7619397994270393,-0.25228144602807145,0.5581395348837209,-0.11703035089504965
market_regime,Bull / Calm,drl_baseline,DRL Baseline Portfolio,retrospective_holdings_replay,226,0.6608187134502924,4.3709611619740425,0.09531129125891852,0.09336161685627364,0.1074323074890813,0.6832480595698852,0.6350498831997788,1.1309545301932016,-0.335193032384828,0.6415929203539823,-0.10153949512593818
market_regime,Bull / Volatile,drl_baseline,DRL Baseline Portfolio,retrospective_holdings_replay,36,0.10526315789473684,0.542754854867179,0.15146933425855438,0.15548853476562519,0.11256967024877715,1.158842393985805,1.606396067817317,2.5048549637289876,-0.07472070878863668,0.6666666666666666,-0.054698401604020286
