dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
rate_direction,Falling,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,78,0.22807017543859648,0.0650684897501621,0.018569316685872746,0.009745505258436316,0.1332906647152618,-0.0009343532879517515,-0.0007500054829500631,-0.001288552267631577,-0.38739435133375444,0.5769230769230769,-0.12463531181011656
rate_direction,Rising,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,79,0.2309941520467836,1.2104893819797908,0.12685066022873331,0.12804742093036614,0.1087421773064515,0.8307538031121244,0.8348410820623727,1.5685190660128159,-0.1583779402743769,0.7215189873417721,-0.06656229711604733
rate_direction,Stable,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,185,0.5409356725146199,2.7464737771700705,0.09071254897214406,0.08945164440274489,0.09777457562339832,0.7795818904476699,0.8523121985903724,1.336348759785762,-0.16149776422208328,0.6486486486486487,-0.07494736722543371
rate_direction,Falling,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,78,0.22807017543859648,0.10607858030449013,0.019935517581327694,0.015631833959304897,0.09375953440841121,0.013306922598619141,0.014933944672034061,0.017637214857982687,-0.2693223285132351,0.7435897435897436,-0.10481650374183138
rate_direction,Rising,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,79,0.2309941520467836,0.5039432229627945,0.0650153263235076,0.06395003097729379,0.07621161181798862,0.37045461993287415,0.33575513781257504,0.5996579734946071,-0.1477519699927512,0.7341772151898734,-0.06030314340798937
rate_direction,Stable,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,185,0.5409356725146199,1.0582681831039604,0.050968917299337224,0.047937211984335315,0.08972748083063352,0.4064368569683625,0.4155566367090485,0.591442238897664,-0.2113900418696263,0.6270270270270271,-0.12986809410708133
rate_direction,Falling,common_index,S&P 500 Index,common_market_benchmark,78,0.22807017543859648,-0.14581836411845506,-0.0035435810777910354,-0.023956291898032278,0.20261008140785802,-0.10968915378305918,-0.09308987229094877,-0.14634715131931805,-0.6425428334631819,0.5384615384615384,-0.16942452401777075
rate_direction,Rising,common_index,S&P 500 Index,common_market_benchmark,79,0.2309941520467836,0.5095712433267654,0.0726967163729915,0.06455385651294554,0.1419812198570106,0.2520651508786546,0.44287426918918155,0.38414281582898596,-0.15591562214589094,0.6455696202531646,-0.09339567201327437
rate_direction,Stable,common_index,S&P 500 Index,common_market_benchmark,185,0.5409356725146199,4.925317073028645,0.12483025664567413,0.12233325974947151,0.1331557250618378,0.8272984995155331,1.1917265512658877,1.335993969793192,-0.170275917528125,0.6486486486486487,-0.14579671825011387
rate_direction,Falling,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,78,0.22807017543859648,-0.05243949767059897,0.011969032461935428,-0.008252603270595182,0.20075787390516345,-0.03347350149624787,-0.028319106249445426,-0.04561988091654488,-0.6235885860735844,0.5128205128205128,-0.16518668948715443
rate_direction,Rising,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,79,0.2309941520467836,0.6739533795367232,0.08852742917054435,0.08139991956558967,0.14238767593724275,0.3624027811037392,0.6278259369230942,0.5681230450159748,-0.14179202359485665,0.6455696202531646,-0.09244592114023042
rate_direction,Stable,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,185,0.5409356725146199,6.827547894835214,0.14309039945673765,0.14278600301947453,0.13338128198825774,0.9627550034863741,1.3920692328566078,1.603635715938286,-0.16221298444952703,0.6810810810810811,-0.1411795144433009
rate_direction,Falling,region_index_us,S&P 500 Index,standalone_market_benchmark,78,0.22807017543859648,-0.14581836411845506,-0.0035435810777910354,-0.023956291898032278,0.20261008140785802,-0.10968915378305918,-0.09308987229094877,-0.14634715131931805,-0.6425428334631819,0.5384615384615384,-0.16942452401777075
rate_direction,Rising,region_index_us,S&P 500 Index,standalone_market_benchmark,79,0.2309941520467836,0.5095712433267654,0.0726967163729915,0.06455385651294554,0.1419812198570106,0.2520651508786546,0.44287426918918155,0.38414281582898596,-0.15591562214589094,0.6455696202531646,-0.09339567201327437
rate_direction,Stable,region_index_us,S&P 500 Index,standalone_market_benchmark,185,0.5409356725146199,4.925317073028645,0.12483025664567413,0.12233325974947151,0.1331557250618378,0.8272984995155331,1.1917265512658877,1.335993969793192,-0.170275917528125,0.6486486486486487,-0.14579671825011387
rate_direction,Falling,region_index_uk,FTSE 100 Index,standalone_market_benchmark,78,0.22807017543859648,-0.43794069342521613,-0.06518517724188884,-0.08482332007249316,0.2138787163695968,-0.39202268080628,-0.29853060167957784,-0.5036053793180219,-0.6840466368664897,0.5,-0.18932493734800715
rate_direction,Rising,region_index_uk,FTSE 100 Index,standalone_market_benchmark,79,0.2309941520467836,0.15635328314112296,0.03269253367890604,0.022311798058334054,0.14612089968803202,-0.028804649471724172,-0.03555699367260371,-0.04143545849734082,-0.2815096442430126,0.5189873417721519,-0.09528053204253106
rate_direction,Stable,region_index_uk,FTSE 100 Index,standalone_market_benchmark,185,0.5409356725146199,1.5276795818206255,0.07058502142789781,0.06199509141860471,0.14353576052302605,0.3897788258173433,0.4804904588503587,0.5903457800781154,-0.2660132633389831,0.5837837837837838,-0.11952567802834468
rate_direction,Falling,region_index_dach,DAX Performance Index,standalone_market_benchmark,78,0.22807017543859648,-0.22877071270689553,0.007648293872131806,-0.039176498062498344,0.3031799698608476,-0.036412199065457625,-0.03503288921157418,-0.047713520585517706,-0.7309254733239597,0.5512820512820513,-0.24866981400538402
rate_direction,Rising,region_index_dach,DAX Performance Index,standalone_market_benchmark,79,0.2309941520467836,0.5977567001678639,0.0877423305819573,0.07377431113741872,0.18259294478428945,0.2789346375344326,0.2986883588782882,0.4502852066758272,-0.3701235811441027,0.5569620253164557,-0.1332118694863884
rate_direction,Stable,region_index_dach,DAX Performance Index,standalone_market_benchmark,185,0.5409356725146199,4.185967411682045,0.12945682457242166,0.11267245599223608,0.21177356857881388,0.5426927540757487,0.6021904524217979,0.8720188844457657,-0.33558890239450145,0.5891891891891892,-0.19091028551174793
rate_direction,Falling,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,78,0.22807017543859648,-0.08443466403467137,0.008509521529131741,-0.013479640419446826,0.20772621547512762,-0.04899208101204427,-0.03631030832729073,-0.06468289308342545,-0.610393427424089,0.6666666666666666,-0.21887705020895176
rate_direction,Rising,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,79,0.2309941520467836,0.7178020849843982,0.09224163701197768,0.08565570864538463,0.14068738723946014,0.39512361091506976,0.4774375001253354,0.6204022009490648,-0.3075776883460447,0.6835443037974683,-0.10396274173464704
rate_direction,Stable,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,185,0.5409356725146199,1.0421641653188565,0.056141654308203615,0.04740342132897424,0.13936493828227733,0.2976552424149196,0.34638775530204036,0.43779405984528874,-0.29527109585544575,0.6594594594594595,-0.12914002123797663
rate_direction,Falling,region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,78,0.22807017543859648,-0.2873790528682585,-0.009989071357853208,-0.050788788735671164,0.2835955278843888,-0.10101326601071996,-0.0862108443616662,-0.12902896968536026,-0.7531267098303149,0.5641025641025641,-0.2458430872432389
rate_direction,Rising,region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,79,0.2309941520467836,1.7588716173536882,0.1805779310583051,0.16666603808076652,0.231964397123791,0.6217414089218151,0.4475761798408155,1.2099096000885143,-0.34516188393812897,0.5822784810126582,-0.10898036705920755
rate_direction,Stable,region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,185,0.5409356725146199,0.9620447714963973,0.07246751963893908,0.044687802679352684,0.24344988899294645,0.23777604109339312,0.21777905277721848,0.39778738336775926,-0.48792463493362537,0.5027027027027027,-0.23794609468641859
rate_direction,Falling,region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,78,0.22807017543859648,-0.19379938049796575,0.0015216428544640747,-0.03259877051135118,0.26302930506113875,-0.06520607174568388,-0.05655463172455918,-0.09188086277913271,-0.6567655838870349,0.5256410256410257,-0.2231004364459962
