dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
economic_cycle,Expansion,current_portfolio,Current Portfolio,retrospective_holdings_replay,326,0.9209039548022598,50.001444283645625,0.1577715915779107,0.1557284297669519,0.15663779515769394,0.8645209804624076,0.9173046995405048,1.491460691516111,-0.2891143777337608,0.647239263803681,-0.13499656971288476
economic_cycle,Recession,current_portfolio,Current Portfolio,retrospective_holdings_replay,28,0.07909604519774012,-0.05018814482746847,0.01058926909421273,-0.02182601522217309,0.2569314763174824,-0.01065493718097674,-0.007641693593529982,-0.014723517590771354,-0.4188758978310433,0.4642857142857143,-0.1696465823738128
economic_cycle,Expansion,portfolio_aware_overlay,Portfolio-Aware Overlay,retrospective_holdings_replay,326,0.9209039548022598,46.71985275159773,0.15321673293451288,0.1529025631644132,0.14264901812963574,0.9176901421672048,0.9353440757408018,1.5845902583326723,-0.269414994658151,0.6717791411042945,-0.10764551924105292
economic_cycle,Recession,portfolio_aware_overlay,Portfolio-Aware Overlay,retrospective_holdings_replay,28,0.07909604519774012,-0.07730603654944113,-0.001649938761773376,-0.03389413255964557,0.25661900609765564,-0.05816521988498001,-0.03873263062230672,-0.07889917616641372,-0.44971990118687044,0.4642857142857143,-0.19031081023627527
economic_cycle,Expansion,clean_sheet,Clean-Sheet Quant,retrospective_holdings_replay,326,0.9209039548022598,11.495567044345911,0.09845422439315016,0.09741624655485559,0.10199605917657777,0.7482480404348545,0.7048037020104525,1.331672570004973,-0.17284483011673224,0.647239263803681,-0.0957135363387912
economic_cycle,Recession,clean_sheet,Clean-Sheet Quant,retrospective_holdings_replay,28,0.07909604519774012,-0.11278718009807198,-0.03821361759468129,-0.049994316120125504,0.16179334708959955,-0.3168588100120532,-0.20711042027074308,-0.4039475393074019,-0.35178135768455543,0.5,-0.12718325651394502
economic_cycle,Expansion,llm_benchmark,LLM Analyst Benchmark,retrospective_holdings_replay,326,0.9209039548022598,3.2799764748902973,0.05488955421860848,0.05497760620623837,0.05021959979828055,0.6498425962961363,0.6731600589779904,1.1725410981930338,-0.09208255566082224,0.7024539877300614,-0.049014066411377955
economic_cycle,Recession,llm_benchmark,LLM Analyst Benchmark,retrospective_holdings_replay,28,0.07909604519774012,0.1408540281528441,0.05973149115150023,0.058101127605387326,0.08022230845532428,0.5725907372058432,0.4698548754840173,0.8696138570017256,-0.13286052275561466,0.75,-0.05445311144007514
economic_cycle,Expansion,optimised_cvar_constrained,CVaR-Constrained Optimiser,retrospective_holdings_replay,326,0.9209039548022598,11.706675507943118,0.09998184174135798,0.09809322612619176,0.11034662006293854,0.7041299420871469,0.7419711433146302,1.181125601023442,-0.21211455209279706,0.6656441717791411,-0.08599833293110604
economic_cycle,Recession,optimised_cvar_constrained,CVaR-Constrained Optimiser,retrospective_holdings_replay,28,0.07909604519774012,-0.08019602301281348,-0.022545905214836286,-0.035192133999866204,0.16390413860097316,-0.21799886889883843,-0.14988723705506807,-0.29036813287937224,-0.3328771906001299,0.5357142857142857,-0.13439028191158642
economic_cycle,Expansion,optimised_dividend_income,Dividend-Income Optimiser,retrospective_holdings_replay,326,0.9209039548022598,17.609744873872497,0.11822216859558633,0.11362484408752249,0.1433916962095418,0.6690572990112212,0.6414479357355957,1.1417866550413815,-0.25784976092298284,0.6319018404907976,-0.11556900754850052
economic_cycle,Recession,optimised_dividend_income,Dividend-Income Optimiser,retrospective_holdings_replay,28,0.07909604519774012,0.04890327247704929,0.05041762955259911,0.020672978446543366,0.2452837096460963,0.1505259887091831,0.10361018634199823,0.21148150372046845,-0.3958057747259607,0.5357142857142857,-0.17981603368047194
economic_cycle,Expansion,optimised_mean_variance,Mean-Variance Optimiser,retrospective_holdings_replay,326,0.9209039548022598,12.60184061286717,0.10285909088985579,0.10084841641313136,0.11351825726214583,0.7086890148585552,0.7973122575157197,1.1888785325019045,-0.22370707915563126,0.6533742331288344,-0.09074788669329426
economic_cycle,Recession,optimised_mean_variance,Mean-Variance Optimiser,retrospective_holdings_replay,28,0.07909604519774012,-0.0597999138888442,-0.012443253826702591,-0.026080682683773948,0.16872386760702368,-0.15215919835832725,-0.10109813161243172,-0.20730567098828911,-0.33782524750198983,0.5,-0.12395896413930163
economic_cycle,Expansion,optimised_regime_aware,Regime-Aware Optimiser,retrospective_holdings_replay,326,0.9209039548022598,15.537539630688968,0.11235317992529491,0.10879609944021973,0.13265720192498653,0.6793209371477623,0.7014691622267004,1.1971537534518983,-0.26135032652365253,0.6441717791411042,-0.10038680239225328
economic_cycle,Recession,optimised_regime_aware,Regime-Aware Optimiser,retrospective_holdings_replay,28,0.07909604519774012,0.035963572025947244,0.033060766078422454,0.015257502747852092,0.1912593954386081,0.10265785848989314,0.07146742623365587,0.14686902309228303,-0.32486537880844524,0.5357142857142857,-0.1180281256070711
economic_cycle,Expansion,optimised_risk_parity,Risk-Parity Optimiser,retrospective_holdings_replay,326,0.9209039548022598,16.72918635909386,0.1121142269103001,0.11163958929524553,0.10816293500752375,0.8301919752854462,0.893751371242646,1.4195962341943664,-0.2355448615387129,0.6595092024539877,-0.08616007566210315
economic_cycle,Recession,optimised_risk_parity,Risk-Parity Optimiser,retrospective_holdings_replay,28,0.07909604519774012,0.048652080846903534,0.03470389493104182,0.020568215121372857,0.17112159119739162,0.12426025318721334,0.09074370224707318,0.17839776127794038,-0.2856999670684578,0.5357142857142857,-0.12916038562543875
economic_cycle,Expansion,optimised_score_weighted,Score-Weighted Optimiser,retrospective_holdings_replay,326,0.9209039548022598,13.829952176503774,0.1074458996400268,0.10435687377233838,0.12565241508216202,0.6773176604750233,0.687645766508442,1.1770007571222583,-0.2758316064620292,0.647239263803681,-0.09702412658615811
economic_cycle,Recession,optimised_score_weighted,Score-Weighted Optimiser,retrospective_holdings_replay,28,0.07909604519774012,0.06581915101009517,0.043115011101504494,0.027695288539181018,0.17961449354545728,0.16506919316997196,0.12849562192143232,0.2369291726742007,-0.26936344846361104,0.6071428571428571,-0.11336025916003634
economic_cycle,Expansion,final_portfolio,Final Resolved Portfolio,retrospective_holdings_replay,326,0.9209039548022598,10.596916011448922,0.09633423740134472,0.09440546224228918,0.10802103833825213,0.6858171222084459,0.7011942328354562,1.1523613352518167,-0.20401055785906008,0.6595092024539877,-0.08346148855625857
economic_cycle,Recession,final_portfolio,Final Resolved Portfolio,retrospective_holdings_replay,28,0.07909604519774012,-0.0839920091639268,-0.024718518731873345,-0.03690059977315063,0.16137887795544198,-0.23491982791004487,-0.16131223422183555,-0.31025870124278376,-0.33893593893797047,0.5357142857142857,-0.13110357966302566
economic_cycle,Expansion,drl_baseline,DRL Baseline Portfolio,retrospective_holdings_replay,326,0.9209039548022598,10.596916011448927,0.09633423740134477,0.09440546224228918,0.1080210383382523,0.6858171222084454,0.7011942328354557,1.152361335251815,-0.20401055785906075,0.6595092024539877,-0.08346148855625868
economic_cycle,Recession,drl_baseline,DRL Baseline Portfolio,retrospective_holdings_replay,28,0.07909604519774012,-0.08399200916392635,-0.024718518731873113,-0.03690059977315041,0.16137887795544226,-0.23491982791004296,-0.16131223422183424,-0.3102587012427814,-0.3389359389379707,0.5357142857142857,-0.13110357966302588
economic_cycle,Expansion,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,326,0.9209039548022598,9.648375088426759,0.09262488161758656,0.09097327165233726,0.1027948808606861,0.684664970329705,0.7000224204898837,1.151682515515793,-0.1931231310282574,0.6687116564417178,-0.07964739198614312
economic_cycle,Recession,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,28,0.07909604519774012,-0.07831365170549176,-0.02333268007643893,-0.03434642622702366,0.15336670529348218,-0.2381476795338993,-0.16347589419522976,-0.3145497314363007,-0.32429378094392114,0.5357142857142857,-0.12463531181011656
economic_cycle,Expansion,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,326,0.9209039548022598,2.6749099350060925,0.0518672548148692,0.04907521570549278,0.08750759672819264,0.338242126582602,0.32573536873934483,0.4894565484354752,-0.23286880663026333,0.6840490797546013,-0.12986809410708133
economic_cycle,Recession,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,28,0.07909604519774012,-0.02358957162792319,-0.008021520225823094,-0.010178810279008799,0.06724923743904225,-0.3144770427896162,-0.4401813731605897,-0.40767111708429826,-0.08702823261296277,0.75,-0.05723560198386268
economic_cycle,Expansion,common_index,S&P 500 Index,common_market_benchmark,326,0.9209039548022598,11.288585774673457,0.10304357159619074,0.09674172071893872,0.14354903503297187,0.5613728467847527,0.6526046035829717,0.8646738843909976,-0.41537580265138685,0.6349693251533742,-0.14579671825011387
economic_cycle,Recession,common_index,S&P 500 Index,common_market_benchmark,28,0.07909604519774012,-0.22473038849014437,-0.07961018869985198,-0.10335070384559264,0.24241214136294453,-0.38234671259031355,-0.2636733660845992,-0.49512250682301384,-0.5125133232233559,0.5357142857142857,-0.16942452401777075
economic_cycle,Expansion,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,326,0.9209039548022598,18.689072083810316,0.12046917811677059,0.11593832569932316,0.14318584901370898,0.6843679559596467,0.7979033723051053,1.0852183319065083,-0.39360100719681756,0.6533742331288344,-0.1411795144433009
economic_cycle,Recession,total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,28,0.07909604519774012,-0.19708120371622473,-0.06519173915541243,-0.08978291706622532,0.24080193564189262,-0.32511340774222397,-0.2230896748264762,-0.4295504529034108,-0.4976386128315978,0.4642857142857143,-0.16518668948715443
economic_cycle,Expansion,region_index_us,S&P 500 Index,standalone_market_benchmark,326,0.9209039548022598,11.288585774673457,0.10304357159619074,0.09674172071893872,0.14354903503297187,0.5613728467847527,0.6526046035829717,0.8646738843909976,-0.41537580265138685,0.6349693251533742,-0.14579671825011387
economic_cycle,Recession,region_index_us,S&P 500 Index,standalone_market_benchmark,28,0.07909604519774012,-0.22473038849014437,-0.07961018869985198,-0.10335070384559264,0.24241214136294453,-0.38234671259031355,-0.2636733660845992,-0.49512250682301384,-0.5125133232233559,0.5357142857142857,-0.16942452401777075
economic_cycle,Expansion,region_index_uk,FTSE 100 Index,standalone_market_benchmark,326,0.9209039548022598,2.447466229124938,0.05722676649828812,0.04661095642767843,0.1517989451823917,0.2293692770788326,0.2522696701176924,0.33391580658492426,-0.4257881671202485,0.5766871165644172,-0.1599276315428172
economic_cycle,Recession,region_index_uk,FTSE 100 Index,standalone_market_benchmark,28,0.07909604519774012,-0.3797621852984845,-0.17217397515610672,-0.18511487744395916,0.24959725530162616,-0.7414743273859702,-0.4663875592657361,-0.9253390229586204,-0.5845258081030678,0.35714285714285715,-0.18932493734800715
economic_cycle,Expansion,region_index_dach,DAX Performance Index,standalone_market_benchmark,326,0.9209039548022598,10.28249069138085,0.11226939852362647,0.0932987051868821,0.21246374160049764,0.4233414861728588,0.448809584771588,0.6444726657288521,-0.5623236334413595,0.5858895705521472,-0.24866981400538402
economic_cycle,Recession,region_index_dach,DAX Performance Index,standalone_market_benchmark,28,0.07909604519774012,-0.27908016952818926,-0.07522828728039324,-0.13085063635869132,0.3581885086827858,-0.2466365123385508,-0.19040199252419293,-0.3247075535065104,-0.6080683800345172,0.5,-0.22956931917113388
economic_cycle,Expansion,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,326,0.9209039548022598,3.4680128929844765,0.06519077604802631,0.056648624580599494,0.14092935395098144,0.3038673339442221,0.3394207901870487,0.4519265845390832,-0.3171212482137411,0.6840490797546013,-0.14682175284455168
economic_cycle,Recession,region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,28,0.07909604519774012,-0.24475906469197872,-0.0829048130896882,-0.11335261457214496,0.2695232040172955,-0.35672371197541514,-0.22669200911391796,-0.4463517033849923,-0.5646974641672833,0.6071428571428571,-0.21887705020895176
