dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
rate_level,High (>=4%),total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,105,0.2966101694915254,2.6360667447120694,0.15936316478130047,0.15897004449550023,0.14804275840126055,0.7525052468456588,0.9482466504614189,1.2544219363239462,-0.2276819210170974,0.6476190476190476,-0.14117930839001636
rate_level,Low (<2%),total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,198,0.559322033898305,3.2203102765794105,0.09983703431059945,0.09118819637715303,0.1559132560162317,0.6025780332650384,0.5398524601711887,0.8939932327988332,-0.4632243215004841,0.6565656565656566,-0.1651868412705786
rate_level,Moderate (2-4%),total_return_proxy,SPDR S&P 500 ETF adjusted-close proxy,common_market_benchmark,51,0.1440677966101695,0.0301974497808406,0.018563076825665114,0.007024671637838598,0.1534058594994971,-0.07456173577629893,-0.09577277441130241,-0.10789860709345413,-0.2232698297749124,0.5490196078431373,-0.09244592867155776
rate_level,High (>=4%),region_index_us,S&P 500 Index,standalone_market_benchmark,105,0.2966101694915254,2.1612721175155887,0.1433115144513615,0.14058346698544888,0.1487077298962124,0.6413716096573676,0.7989458262970797,1.035793367771816,-0.23545812358967222,0.6571428571428571,-0.14579671825011387
rate_level,Low (<2%),region_index_us,S&P 500 Index,standalone_market_benchmark,198,0.559322033898305,2.060181798555178,0.08034135018386214,0.0701366202043665,0.15646301820449274,0.47604200095003013,0.42634785607207865,0.6886435934703125,-0.47507817571489597,0.6414141414141414,-0.16942452401777075
rate_level,Moderate (2-4%),region_index_us,S&P 500 Index,standalone_market_benchmark,51,0.1440677966101695,-0.015205628487889311,0.007996523587542364,-0.0035987839726840942,0.1534852040406585,-0.1434127931963583,-0.18841314583190372,-0.2021370104847868,-0.23128140826658483,0.5098039215686274,-0.09339567201327437
rate_level,High (>=4%),region_index_uk,FTSE 100 Index,standalone_market_benchmark,105,0.2966101694915254,1.3755566330459383,0.10795072669096359,0.103937829278274,0.1322062235488842,0.45383149599622913,0.5109937362038613,0.7385062886609438,-0.28485191610758287,0.6,-0.09256468005820184
rate_level,Low (<2%),region_index_uk,FTSE 100 Index,standalone_market_benchmark,198,0.559322033898305,0.027414405630339367,0.017747440017293347,0.0016404568308159284,0.17848346122532896,0.06715912503057525,0.05765845749702679,0.09304262472181649,-0.5474181825521287,0.5505050505050505,-0.18932493734800715
rate_level,Moderate (2-4%),region_index_uk,FTSE 100 Index,standalone_market_benchmark,51,0.1440677966101695,-0.12391302788649294,-0.019877742194202346,-0.03064757893758041,0.15012312527384916,-0.33313504431901597,-0.3533042856683991,-0.4335918208415844,-0.3530807677441028,0.5098039215686274,-0.09528053204253106
rate_level,High (>=4%),region_index_dach,DAX Performance Index,standalone_market_benchmark,105,0.2966101694915254,3.9480711544706777,0.20223688048029498,0.20050536987388123,0.19155942092433956,0.8052428287265874,0.8628424344920047,1.3990858845045104,-0.3045158695648752,0.638095238095238,-0.15721711972160468
