date,baseline_return,gross_return,net_return,active_return,transaction_cost,incremental_turnover,drawdown,expected_cvar,active_return_component,transaction_cost_penalty,turnover_penalty,drawdown_penalty,tail_risk_penalty,volatility_penalty,constraint_violations,overlay_json,reward,algorithm,split
2021-01-31,-0.0004940940457777779,0.0009832090411408846,0.0009790552584691883,0.0014731493042469661,4.1537826716963935e-06,0.0021862014061559965,-0.005019631004517633,-0.267258097845762,0.14731493042469662,0.00010384456679240984,0.00010931007030779983,0.0,0.004314524461440497,0.0,0,"{""US"": 0.0, ""UK"": -0.009823568451101834, ""DACH"": -0.005966551835590916, ""EU ex-DACH"": -0.0058823921987851135, ""Mainland China"": 0.0, ""Hong Kong"": 0.0}",0.14278725132615594,contextual_bandit,validation
2021-02-28,0.054064131410331784,0.05208703981425348,0.052082662727374954,-0.00198146868295683,4.37708687852631e-06,0.0023037299360664787,0.0,-0.25749782188616605,-0.198146868295683,0.00010942717196315775,0.00011518649680332393,0.0,0.0018744554715415113,0.0,0,"{""US"": 0.0, ""UK"": -0.009823568451101834, ""DACH"": -0.005966551835590916, ""EU ex-DACH"": -0.0058823921987851135, ""Mainland China"": 0.0, ""Hong Kong"": -0.0023037299360664787}",-0.200245937435991,contextual_bandit,validation
2021-03-31,-0.008108804209281954,-0.007724017282568565,-0.007760045188913764,0.0003487590203681895,3.602790634519941e-05,0.018962055971157583,-0.007760045188913822,-0.16500916108535796,0.03487590203681895,0.0009006976586299853,0.0009481027985578793,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": -0.0006821885416898044, ""DACH"": -0.0020282679726304764, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.009858060685208059}",0.03302710157963109,contextual_bandit,validation
2021-04-30,0.030133549607733342,0.029755519721665125,0.029749937588979623,-0.00038361201875371925,5.58213268550258e-06,0.0029379645713171476,0.0,-0.14709567223680042,-0.038361201875371925,0.0001395533171375645,0.0001468982285658574,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": -0.0006821885416898044, ""DACH"": -0.004966232543947624, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.009858060685208059}",-0.03864765342107535,contextual_bandit,validation
2021-05-31,0.007486350275589993,0.007116846927181902,0.007102646846995393,-0.0003837034285945999,1.4200080186509428e-05,0.007473726413952331,0.0,-0.13609853702250202,-0.03837034285945999,0.0003550020046627357,0.00037368632069761655,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.008330451975836484, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.0030665228129455324}",-0.039099031184820346,contextual_bandit,validation
2021-06-30,-0.012593333646111713,-0.01246411234101775,-0.012471479995297697,0.00012185365081401542,7.3676542799475584e-06,0.0038777127789197674,-0.01247147999529763,-0.11653829391426203,0.012185365081401542,0.00018419135699868896,0.00019388563894598838,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.008330451975836484, ""EU ex-DACH"": -0.0038777127789197674, ""Mainland China"": 0.0, ""Hong Kong"": -0.0030665228129455324}",0.011807288085456865,contextual_bandit,validation
2021-07-31,0.025714011418839285,0.025612619966886484,0.0255952217984231,-0.0001187896204161848,1.7398168463383338e-05,0.009156930770201757,0.0,-0.09674826410559184,-0.01187896204161848,0.00043495421158458344,0.0004578465385100879,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.005035786440891671, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.004770727225743093, ""Hong Kong"": -0.007452726357404196}",-0.01277176279171315,contextual_bandit,validation
2021-08-31,-0.03372982000812447,-0.03323759007597668,-0.03324145189229732,0.0004883681158271494,3.8618163206358345e-06,0.0020325349055978076,-0.033241451892297214,-0.08914878187051381,0.04883681158271494,9.654540801589587e-05,0.00010162674527989038,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.005035786440891671, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.0027381923201452996, ""Hong Kong"": -0.007452726357404182}",0.04863863942941915,contextual_bandit,validation
2021-09-30,0.014128194327192107,0.01402447735678718,0.014013949736247838,-0.00011424459094426867,1.0527620539341775e-05,0.00554085291544304,-0.019693346192027894,-0.08531780585129749,-0.011424459094426867,0.0002631905134835444,0.000277042645772152,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.005035786440891671, ""EU ex-DACH"": -0.0020429245607200552, ""Mainland China"": 0.0, ""Hong Kong"": -0.004650065762106442}",-0.011964692253682564,contextual_bandit,validation
2021-10-31,-0.014519503007226917,-0.01396662768056435,-0.013982117467318122,0.0005373855399087944,1.5489786753771588e-05,0.008152519344090309,-0.03340010897956458,-0.07251867627826514,0.053738553990879435,0.0003872446688442897,0.0004076259672045155,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -0.0020429245607200552, ""Mainland China"": -0.003977127885831017, ""Hong Kong"": -0.008825457220365734}",0.052943683354830635,contextual_bandit,validation
2021-11-30,0.06848444469762249,0.06760224861663382,0.0675929410142776,-0.0008915036833448964,9.30760235622458e-06,0.004898738082223464,0.0,-0.051143515357717426,-0.08915036833448964,0.0002326900589056145,0.0002449369041111732,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.004898738082223464, ""EU ex-DACH"": -0.0020429245607200552, ""Mainland China"": 0.0, ""Hong Kong"": -0.008825457220365734}",-0.08962799529750642,contextual_bandit,validation
2021-12-31,0.00318180366994179,0.0024678015785230944,0.0024678015785230944,-0.0007140020914186956,0.0,0.0,0.0,-0.043690635702771194,-0.07140020914186956,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.004898738082223464, ""EU ex-DACH"": -0.0020429245607200552, ""Mainland China"": 0.0, ""Hong Kong"": -0.008825457220365734}",-0.07140020914186956,contextual_bandit,validation
2022-01-31,-0.004006735267646588,-0.003945029190182685,-0.003958199644168788,4.853562347780036e-05,1.3170453986102967e-05,0.006931817887422614,-0.0039581996441688805,-0.04194790311195627,0.004853562347780036,0.00032926134965257416,0.00034659089437113073,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -0.0020429245607200552, ""Mainland China"": -0.0037071045700114297, ""Hong Kong"": -0.006792377415166584}",0.004177710103756331,contextual_bandit,validation
2022-02-28,0.013190355064100918,0.013159011444263072,0.013155129887597705,-3.5225176503212927e-05,3.881556665368132e-06,0.002042924560720069,0.0,-0.04361677567910576,-0.0035225176503212927,9.703891663420329e-05,0.00010214622803600346,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.003707104570011416, ""Hong Kong"": -0.006792377415166584}",-0.003721702794991499,contextual_bandit,validation
2022-03-31,-0.0032889628338539654,-0.0030551782799103505,-0.0030551782799103505,0.00023378455394361484,0.0,0.0,-0.00305517827991042,-0.05205185395921351,0.023378455394361484,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.003707104570011416, ""Hong Kong"": -0.006792377415166584}",0.023378455394361484,contextual_bandit,validation
2022-04-30,-0.015925823144375205,-0.016096092341321762,-0.016102593161751978,-0.00017677001737677334,6.500820430217616e-06,0.00342148443695664,-0.01910857514878439,-0.05924590612117376,-0.017677001737677334,0.0001625205107554404,0.000171074221847832,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.007128589006968056, ""Hong Kong"": -0.006792377415166584}",-0.018010596470280606,contextual_bandit,validation
2022-05-31,-0.029264952333612676,-0.029107932674286838,-0.029107932674286838,0.00015701965932583828,0.0,0.0,-0.04766029670413885,-0.07005374823856897,0.015701965932583828,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.007128589006968056, ""Hong Kong"": -0.006792377415166584}",0.015701965932583828,contextual_bandit,validation
2022-06-30,0.013413185003549554,0.013383462481773564,0.013371507266856125,-4.167773669342886e-05,1.1955214917438831e-05,0.0062922183775993845,-0.03492607944100268,-0.07836716309321491,-0.004167773669342886,0.0002988803729359708,0.00031461091887996924,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.0062922183775993845, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.007128589006968056, ""Hong Kong"": -0.0027190661517632053}",-0.0047812649611588265,contextual_bandit,validation
2022-07-31,-0.01974247729636134,-0.019513529492560897,-0.019527073811674137,0.000215403484687203,1.3544319113239307e-05,0.007128589006968056,-0.053771149121479844,-0.1054268653151856,0.0215403484687203,0.0003386079778309827,0.0003564294503484028,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.0062922183775993845, ""EU ex-DACH"": -0.003907122483406689, ""Mainland China"": 0.0, ""Hong Kong"": -0.0027190661517632053}",0.020845311040540913,contextual_bandit,validation
2022-08-31,-0.05252982577035048,-0.05181426616023373,-0.05181426616023373,0.0007155596101167533,0.0,0.0,-0.10279930264939174,-0.10612986378008547,0.07155596101167533,0.0,0.0,0.0020994769870438038,0.003628532320467448,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.0062922183775993845, ""EU ex-DACH"": -0.003907122483406689, ""Mainland China"": 0.0, ""Hong Kong"": -0.0027190661517632053}",0.06582795170416408,contextual_bandit,validation
2022-09-30,0.005084305886829517,0.005481409509300537,0.005471045596146635,0.0003867397093171186,1.0363913153901444e-05,0.005454691133632339,-0.09789067672529195,-0.11437185648544432,0.03867397093171186,0.0002590978288475361,0.00027273455668161694,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.004045833240866187, ""EU ex-DACH"": -0.001734149392864287, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",0.03814213854618271,contextual_bandit,validation
2022-10-31,0.06105769666150394,0.05985733038688099,0.05984959567445782,-0.0012081009870461151,7.734712423169394e-06,0.004070901275352312,-0.04389979847314196,-0.11923801413658253,-0.12081009870461151,0.00019336781057923484,0.0002035450637676156,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": -0.0017090813583781617, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",-0.12120701157895836,contextual_bandit,validation
2022-11-30,0.0008714771408214299,0.0003803267295180053,0.0003770794749370868,-0.000494397665884343,3.247254580918507e-06,0.0017090813583781617,-0.04353927271116298,-0.11977511592311461,-0.049439766588434304,8.118136452296267e-05,8.545406791890809e-05,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",-0.04960640202087617,contextual_bandit,validation
2022-12-31,0.03129587971778899,0.030919097018802348,0.030919097018802348,-0.0003767826989866385,0.0,0.0,-0.013966370689445284,-0.11597734172304643,-0.03767826989866385,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",-0.03767826989866385,contextual_bandit,validation
2023-01-31,-0.01166190146225355,-0.010995545782039536,-0.011001564244949824,0.0006603372173037258,6.0184629102876486e-06,0.0031676120580461306,-0.02481428300998645,-0.10987739423841739,0.06603372173037259,0.0001504615727571912,0.00015838060290230654,0.0,0.0,0.0,0,"{""US"": -0.0031676120580461306, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",0.06572487955471308,contextual_bandit,validation
2023-02-28,0.032773470227007655,0.03235403760092198,0.03234801913801169,-0.0004254510889959637,6.0184629102876486e-06,0.0031676120580461306,0.0,-0.09708870200860233,-0.04254510889959637,0.0001504615727571912,0.00015838060290230654,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",-0.042853951075255865,contextual_bandit,validation
2023-03-31,0.057054526250707574,0.05682985721374759,0.05682985721374759,-0.0002246690369599874,0.0,0.0,0.0,-0.07994059685872613,-0.02246690369599874,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",-0.02246690369599874,contextual_bandit,validation
2023-04-30,-0.03981018116166836,-0.039268472197776697,-0.039275649032618244,0.0005345321290501151,7.176834841545179e-06,0.0037772814955500944,-0.039275649032618265,-0.1679313943412858,0.05345321290501151,0.00017942087103862948,0.00018886407477750473,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -0.0037772814955500944, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",0.05308492795919537,contextual_bandit,validation
2023-05-31,0.005310690419318049,0.00516953390879738,0.00516953390879738,-0.00014115651052066906,0.0,0.0,-0.0343091519232851,-0.16339205732975154,-0.014115651052066906,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -0.0037772814955500944, ""Mainland China"": 0.0, ""Hong Kong"": -0.008173757285395544}",-0.014115651052066906,contextual_bandit,validation
2023-06-30,0.014152298394260753,0.01405453274505676,0.014047524477197836,-0.00010477391706291764,7.008267858923706e-06,0.0036885620310124767,-0.02074358609752147,-0.13782906867739772,-0.010477391706291764,0.00017520669647309265,0.00018442810155062386,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -8.87194645376177e-05, ""Mainland China"": -0.0020959890617659183, ""Hong Kong"": -0.008173757285395544}",-0.010837026504315481,contextual_bandit,validation
2023-07-31,-0.026619487978451324,-0.02594477383258411,-0.02594477383258411,0.000674714145867214,0.0,0.0,-0.046150172280328694,-0.12352657879386744,0.0674714145867214,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -8.87194645376177e-05, ""Mainland China"": -0.0020959890617659183, ""Hong Kong"": -0.008173757285395544}",0.0674714145867214,contextual_bandit,validation
2023-08-31,-0.001882412346076006,-0.002086512348535615,-0.002086512348535615,-0.00020410000245960893,0.0,0.0,-0.04814039172451434,-0.11559107811301397,-0.020410000245960895,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -8.87194645376177e-05, ""Mainland China"": -0.0020959890617659183, ""Hong Kong"": -0.008173757285395544}",-0.020410000245960895,contextual_bandit,validation
2023-09-30,-0.027158804812721905,-0.026814452549250373,-0.02682176812903335,0.00033703668368855605,7.315579782977399e-06,0.0038503051489354734,-0.07367094942907193,-0.09673459100772017,0.033703668368855605,0.000182889494574435,0.00019251525744677368,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -8.87194645376177e-05, ""Mainland China"": -0.005946294210701392, ""Hong Kong"": -0.008173757285395544}",0.03332826361683439,contextual_bandit,validation
2023-10-31,0.01617117178091239,0.0160461155997165,0.0160461155997165,-0.00012505618119589001,0.0,0.0,-0.058806966400235194,-0.09653097832573107,-0.012505618119589001,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -8.87194645376177e-05, ""Mainland China"": -0.005946294210701392, ""Hong Kong"": -0.008173757285395544}",-0.012505618119589001,contextual_bandit,validation
2023-11-30,0.01735432515546491,0.016892270293190858,0.016885198904455462,-0.00046912625100944613,7.0713887353953646e-06,0.003721783544944929,-0.0429147348204153,-0.0760051652554697,-0.04691262510094461,0.0001767847183848841,0.00018608917724724646,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -0.0038105030094825465, ""Mainland China"": -0.002227670738301629, ""Hong Kong"": -0.008173757285395544}",-0.047275498996576744,contextual_bandit,validation
2023-12-31,0.025198412034232984,0.024955278965781015,0.024949827008169723,-0.00024858502606326174,5.451957611294039e-06,0.002869451374365284,-0.019035623022116255,-0.06425497713341963,-0.024858502606326174,0.00013629894028235098,0.0001434725687182642,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": -0.0038105030094825465, ""Mainland China"": -0.005097122112666913, ""Hong Kong"": -0.008173757285395544}",-0.025138274115326792,contextual_bandit,validation
2024-01-31,0.016903208509255554,0.01661343359947729,0.016606193643759273,-0.0002970148654962805,7.239955718016838e-06,0.0038105030094825465,-0.002745538620391841,-0.06466498311142853,-0.02970148654962805,0.00018099889295042094,0.00019052515047412734,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.005097122112666913, ""Hong Kong"": -0.008173757285395544}",-0.030073010593052597,contextual_bandit,validation
2024-02-29,0.025407287784132065,0.025552210327466438,0.025552210327466438,0.00014492254333437274,0.0,0.0,0.0,-0.05734255513712472,0.014492254333437274,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.005097122112666913, ""Hong Kong"": -0.008173757285395544}",0.014492254333437274,contextual_bandit,validation
2024-03-31,-0.0011736265704652598,-0.0015541179662680324,-0.0015541179662680324,-0.00038049139580277266,0.0,0.0,-0.0015541179662680316,-0.04836332818291401,-0.038049139580277266,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.005097122112666913, ""Hong Kong"": -0.008173757285395544}",-0.038049139580277266,contextual_bandit,validation
2024-04-30,0.026216120657784135,0.02572368293291494,0.02572368293291494,-0.0004924377248691943,0.0,0.0,0.0,-0.043281293961455664,-0.04924377248691943,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.005097122112666913, ""Hong Kong"": -0.008173757285395544}",-0.04924377248691943,contextual_bandit,validation
2024-05-31,0.007338946761957889,0.006996737791324224,0.006996737791324224,-0.0003422089706336647,0.0,0.0,0.0,-0.024504358980117946,-0.034220897063366465,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.005097122112666913, ""Hong Kong"": -0.008173757285395544}",-0.034220897063366465,contextual_bandit,validation
2024-06-30,0.041985513411744724,0.041678031035279235,0.04167319011002776,-0.00031232330171696715,4.840925251480499e-06,0.002547855395516052,0.0,-0.02664421973185156,-0.031232330171696715,0.00012102313128701247,0.0001273927697758026,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.005097122112666913, ""Hong Kong"": -0.005625901889879492}",-0.03148074607275953,contextual_bandit,validation
2024-07-31,0.011787758789440002,0.011683520918650075,0.011683520918650075,-0.00010423787078992636,0.0,0.0,0.0,-0.02643004866026549,-0.010423787078992636,0.0,0.0,0.0,0.0,0.0,0,"{""US"": 0.0, ""UK"": 0.0, ""DACH"": 0.0, ""EU ex-DACH"": 0.0, ""Mainland China"": -0.005097122112666913, ""Hong Kong"": -0.005625901889879492}",-0.010423787078992636,contextual_bandit,validation
