algorithm,parameter_name,parameter_value,split,observations,total_net_return,baseline_total_return,net_sharpe,baseline_sharpe,information_ratio,maximum_drawdown,baseline_maximum_drawdown,cvar,baseline_cvar,mean_active_return,active_return_ci_lower_95,active_return_ci_upper_95,annualised_incremental_turnover,transaction_costs,constraint_violations,test_period_model_selection_used,selected_parameter_by_validation,selected_challenger_by_validation,deployment_status
contextual_bandit,ridge_penalty,0.1,validation,14.0,0.2512663198514793,0.254919745124107,3.264820099813,3.2299744807498265,-1.5867878235996167,-0.021187218282938014,-0.022094652986532348,-0.021187218282937962,-0.022094652986532334,-0.0002184204462029028,-0.0004682001275978134,3.1359235192007806e-05,0.05662119454942306,0.00012551031458455446,0.0,False,False,True,research_only_pending_prospective_shadow
contextual_bandit,ridge_penalty,1.0,validation,14.0,0.25140034827756463,0.254919745124107,3.2680632894846697,3.2299744807498265,-1.513018722220387,-0.021181189348538076,-0.022094652986532348,-0.021181189348538007,-0.022094652986532334,-0.00021078842485339287,-0.0004635931185553077,4.2016268848521976e-05,0.055409536571558116,0.00012282447273362048,0.0,False,False,True,research_only_pending_prospective_shadow
contextual_bandit,ridge_penalty,10.0,validation,14.0,0.2516826887259722,0.254919745124107,3.276317216556133,3.2299744807498265,-1.3201161948494988,-0.021144006111387004,-0.022094652986532348,-0.021144006111386972,-0.022094652986532334,-0.0001948351687100791,-0.00046265200137583296,7.298166395567477e-05,0.05307526665870245,0.00011765017442679043,0.0,False,True,True,research_only_pending_prospective_shadow
contextual_bandit,ridge_penalty,10.0,legacy_locked_oos,12.0,0.14175934167271298,0.14599509807924704,1.3623841243301291,1.3681549049174129,-1.3528679587393493,-0.0557416215869081,-0.05695337870792816,-0.048527216444682664,-0.04908673069778624,-0.00033077363066740147,-0.0008099898852324302,0.00014844262389762734,0.06102301307446764,0.00011594372484148852,0.0,False,True,True,research_only_pending_prospective_shadow
convex_residual,risk_aversion,1.0,validation,14.0,0.24728421598644146,0.254919745124107,3.2091285146932,3.2299744807498265,-2.6162897650690384,-0.022135234782684088,-0.022094652986532348,-0.022135234782684043,-0.022094652986532334,-0.00044881351056679425,-0.000760101780838974,-0.00013752524029461455,0.1244634454988147,0.0002758939708557059,0.0,False,False,False,research_only_pending_prospective_shadow
convex_residual,risk_aversion,3.0,validation,14.0,0.24728538375264741,0.254919745124107,3.209151156276682,3.2299744807498265,-2.6158905342469385,-0.022134831903082408,-0.022094652986532348,-0.022134831903082356,-0.022094652986532334,-0.00044874639313829365,-0.0007600356130258684,-0.00013745717325071896,0.12443431996435815,0.0002758294092543272,0.0,False,False,False,research_only_pending_prospective_shadow
convex_residual,risk_aversion,10.0,validation,14.0,0.2472891625765088,0.254919745124107,3.2092199344076118,3.2299744807498265,-2.6146456669154214,-0.022133646169973265,-0.022094652986532348,-0.022133646169973244,-0.022094652986532334,-0.00044852880263475495,-0.0007598152200177591,-0.0001372423852517509,0.12433584726807252,0.000275611128110894,0.0,False,True,False,research_only_pending_prospective_shadow
convex_residual,risk_aversion,10.0,legacy_locked_oos,12.0,0.13796070631127488,0.14599509807924704,1.3344096453415386,1.3681549049174129,-1.8927797098607078,-0.0573115865781918,-0.05695337870792816,-0.0487985567294359,-0.04908673069778624,-0.0006144824650843192,-0.0012507876966391831,2.1822766470544594e-05,0.08272242312689032,0.0001571726039410916,0.0,False,True,False,research_only_pending_prospective_shadow
