algorithm,parameter_name,parameter_value,split,observations,total_net_return,baseline_total_return,net_sharpe,baseline_sharpe,information_ratio,maximum_drawdown,baseline_maximum_drawdown,cvar,baseline_cvar,mean_active_return,active_return_ci_lower_95,active_return_ci_upper_95,annualised_incremental_turnover,transaction_costs,constraint_violations,test_period_model_selection_used,selected_parameter_by_validation,selected_challenger_by_validation,deployment_status
contextual_bandit,ridge_penalty,0.1,validation,65.0,0.5499922453124839,0.5606271613726639,0.8640296834094702,0.8682380154966337,-0.6621388363466726,-0.11654399804207116,-0.11561471512354393,-0.05279266285469388,-0.05286025484686692,-0.0001146698637802594,-0.0002605144294305547,3.117470187003587e-05,0.052757253009063795,0.0005429600622182815,0.0,False,False,True,research_only_pending_prospective_shadow
contextual_bandit,ridge_penalty,1.0,validation,65.0,0.5500302360044631,0.5606271613726639,0.864074204755128,0.8682380154966337,-0.6594055907598383,-0.11654675658129687,-0.11561471512354393,-0.05279371407963023,-0.05286025484686692,-0.00011428876563978353,-0.0002602511446683767,3.1673613388809614e-05,0.05283107117765941,0.0005437197742034116,0.0,False,True,True,research_only_pending_prospective_shadow
contextual_bandit,ridge_penalty,10.0,validation,65.0,0.5500443853557402,0.5606271613726639,0.8641176776308042,0.8682380154966337,-0.672937809110862,-0.11657220451897699,-0.11561471512354393,-0.05280264423022757,-0.05286025484686692,-0.00011416959465373039,-0.0002570476548463584,2.8708465538897603e-05,0.052782832960287115,0.0005432233225496215,0.0,False,False,True,research_only_pending_prospective_shadow
contextual_bandit,ridge_penalty,1.0,legacy_locked_oos,12.0,0.13885484848196716,0.1435676654524447,1.33373865923064,1.3594056916861337,-2.2815562345335945,-0.056327621059989785,-0.05566731575476369,-0.04747623098598304,-0.04718301840998308,-0.0003569486593252284,-0.0006635899604196399,-5.030735823081695e-05,0.06943130946627765,0.00013191948798592755,0.0,False,True,True,research_only_pending_prospective_shadow
convex_residual,risk_aversion,1.0,validation,65.0,0.5443881244982789,0.5606271613726639,0.8649055353006262,0.8682380154966337,-0.690228220449199,-0.11394589791430687,-0.11561471512354393,-0.05184154106719002,-0.05286025484686692,-0.00017894084856922242,-0.00039726752160022317,3.9385824461778325e-05,0.03255450724336162,0.0003350401370462633,0.0,False,False,False,research_only_pending_prospective_shadow
convex_residual,risk_aversion,3.0,validation,65.0,0.5443895615328125,0.5606271613726639,0.8649062733715197,0.8682380154966337,-0.6901895895437998,-0.11394589791430698,-0.11561471512354393,-0.05184154106719002,-0.05286025484686692,-0.0001789254023391104,-0.0003972454483467954,3.9394643668574626e-05,0.032549920991759775,0.0003349929368735277,0.0,False,False,False,research_only_pending_prospective_shadow
convex_residual,risk_aversion,10.0,validation,65.0,0.5443937543937991,0.5606271613726639,0.8649085561277265,0.8682380154966337,-0.6900758753090239,-0.11394589791430709,-0.11561471512354393,-0.051841541067190036,-0.05286025484686692,-0.00017888047165943828,-0.00039718166130010347,3.9420717981226934e-05,0.03253437853567178,0.0003348329790962887,0.0,False,True,False,research_only_pending_prospective_shadow
convex_residual,risk_aversion,10.0,legacy_locked_oos,12.0,0.13727199913776822,0.1435676654524447,1.34300153114806,1.3594056916861337,-1.463014303317429,-0.05534453234256864,-0.05566731575476369,-0.04725440028617504,-0.04718301840998308,-0.0004878954820058088,-0.0011415289718240578,0.0001657380078124401,0.04787836376796989,9.096889115914279e-05,0.0,False,True,False,research_only_pending_prospective_shadow
